"","Address","Title","元.月","坪數","現況","押金","最短租期","樓層","型態","開伙","養寵物","可遷入日","車位","管理費","身份要求","社區","格局","法定用途","車位種類","車位類型","朝向","性別要求","隔間材料","權狀坪數","格局.1"
"949","台北市士林區延平北路五段163巷","近葫蘆國小,葫蘆堵市場,海光公園","6500","3坪","雅房","二個月","半年","6F/6F","公寓","可以","不可以","隨時","無",NA,NA,NA,NA,NA,NA,NA,NA,"男女生皆可","輕材料",NA,NA
"950","台北市中山區建國北路一段","近松江南京.四平商圈.建國北路.國賓影城","24000","14.63坪","整層住家","二個月","一年","10F/13F","電梯大樓","可以","不可以","隨時","平面式停車位，費用另計","2633元/月","學生、上班族、家庭",NA,"1房1廳1衛0陽台","見執照說明",NA,NA,NA,NA,NA,NA,NA
"951","台北市文山區指南路二段45巷","2分鐘至政大/女性陽光雅房","5200","3坪","雅房","二個月","一年","4F/4F","公寓","不可以","不可以","隨時","無",NA,NA,NA,NA,NA,NA,NA,NA,"女生","水泥磚牆",NA,NA
"952","台北市士林區大東路","套房.設備齊全.網路.第四台，請看下面","9500","5坪","獨立套房","二個月","一年","2F/3F","公寓","不可以","不可以","隨時","無","無",NA,NA,NA,NA,NA,NA,NA,"女生",NA,NA,NA
"953","台北市士林區芝玉路一段223巷8號","天母德行東路麥當勞商圈頂加6F30坪出租","17500","30坪","整層住家","二個月","一年","6F/6F","公寓","可以","不可以","隨時","無","--",NA,NA,"2房1廳1衛1陽台",NA,NA,NA,"坐北朝南",NA,NA,NA,NA
"954","台北市文山區木新路三段328號","文山區，木新路三段","8000","5坪","獨立套房","二個月","一年","3F/3F","公寓","不可以","不可以","隨時","無","--","學生、上班族",NA,"有陽臺",NA,NA,NA,"坐南朝北","男女生皆可",NA,NA,NA
"955","台北市士林區社子街115巷","三台冷氣.洗衣機.熱水器+優質環境","13500","24坪","整層住家","二個月","一年","3F/4F","公寓","不可以","不可以","隨時","無","--","學生、上班族、家庭",NA,"3房0廳1衛2陽台",NA,NA,NA,NA,NA,NA,NA,NA
"956","台北市士林區中正路187巷62號","士林捷運站附近雅房出租","6000","5坪","雅房","面議","一年","2F/2F","公寓","可以","不可以","隨時","無",NA,"學生、上班族",NA,NA,NA,NA,NA,NA,"女生","水泥磚牆",NA,NA
"957","台北市萬華區漢中街50巷6號","西門溫馨2房","29000","17.7坪","整層住家","面議","一年","3F/6F","電梯大樓","不可以","不可以","隨時","無","--","上班族、家庭",NA,"2房1廳1衛1陽台",NA,NA,NA,NA,NA,NA,NA,NA
"958","台北市中山區南京東路二段","松江南京MRT三房~歡迎看屋","65000","41.13坪","整層住家","二個月","一年","4F/15F","電梯大樓","可以","不可以","隨時","無","4600元/月","上班族、家庭","鄉林京華","3房2廳2衛1陽台","住家用",NA,NA,NA,NA,NA,NA,NA
"959","台北市中山區南京東路二段","~新東京宅精緻美套~住商楊沛昀~","30000","14.665坪","獨立套房","二個月","一年","6F/18F","電梯大樓","可以","不可以","隨時","無","1758元/月",NA,"新東京宅",NA,"住家用",NA,NA,"坐南朝北","男女生皆可",NA,"8.43坪",NA
"960","台北市信義區莊敬路218號","近世貿101捷運~北醫附近~舒適套房!","11000","8坪","獨立套房","面議","一年","4F/5F","公寓","不可以","不可以","隨時","無","--","學生、上班族、家庭",NA,NA,NA,NA,NA,"坐北朝南","男女生皆可",NA,NA,NA
"961","台北市中山區建國北路二段","近行天宮捷運站*精美裝潢//0131","150000","80.29坪","整層住家","二個月","一年","4F/15F","電梯大樓","可以","不可以","隨時","平面式停車位，已含租金內","13500元/月","上班族、家庭","-----","3房2廳2衛2陽台","住家用",NA,NA,NA,NA,NA,NA,NA
"962","台北市中山區建國北路二段","精美裝潢*附近生活機能好//0165","33000","27.59坪","整層住家","二個月","一年","3F/14F","電梯大樓","可以","不可以","隨時","無","3563元/月","學生、上班族、家庭","******","1房1廳1衛1陽台","商業用",NA,NA,NA,NA,NA,NA,NA
"963","台北市萬華區中華路二段6號","頂級案件中華路核心地段超便宜廉租","9000","4.5坪","獨立套房","二個月","一年","7F/7F","電梯大樓","不可以","不可以","隨時","無","--","學生、上班族、家庭",NA,"有陽臺",NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"964","台北市中山區復興南路一段49號","微風廣場附近車位(屈臣氏樓下)","6000","7坪","車位","其他","一年",NA,NA,NA,NA,NA,NA,NA,NA,"微風廣場附近車位",NA,NA,"室內地下","機械式",NA,NA,NA,NA,NA
"965","台北市南港區東新街168巷","後山埤綠意盎然便利美屋","28000","22坪","整層住家","二個月","一年","2F/11F","電梯大樓","可以","可以","2017-09-15","無","--","學生、上班族、家庭","納美","1房1廳1衛1陽台",NA,NA,NA,"坐西朝東",NA,NA,NA,NA
"966","台北市中山區民生東路一段73號","住家商用皆宜","28000","34坪","整層住家","二個月","一年","2F/3F","公寓","可以","可以","2017-09-09","無","--","學生、上班族、家庭",NA,"2房2廳1衛1陽台",NA,NA,NA,NA,NA,NA,NA,NA
"967","台北市中山區民生東路一段61巷9號","交通便利好住房","20000","25坪","整層住家","二個月","一年","頂樓加蓋/3F","公寓","可以","可以","2017-09-09","無","--","學生、上班族、家庭",NA,"2房2廳1衛1陽台",NA,NA,NA,NA,NA,NA,NA,NA
"968","台北市中山區民生東路一段61巷9號","市中心適小家庭","21000","25.95坪","整層住家","二個月","一年","3F/3F","公寓","可以","可以","2017-09-09","無","--","學生、上班族、家庭",NA,"2房2廳1衛1陽台",NA,NA,NA,NA,NA,NA,NA,NA
"969","台北市中山區民生東路一段61巷9號","外食交通方便","26000","25.95坪","整層住家","二個月","一年","1F/3F","公寓","可以","可以","2017-09-09","無","無","學生、上班族、家庭",NA,"2房2廳1衛1陽台",NA,NA,NA,NA,NA,NA,NA,NA
"970","台北市萬華區和平西路三段218巷3弄1號","大坪數少見房型","36000","75坪","整層住家","二個月","一年","1F/4F","公寓","不可以","不可以","隨時","無","--",NA,NA,"開放式格局",NA,NA,NA,NA,NA,NA,NA,NA
"971","台北市中正區中華路二段81巷","中華路二段大套房-近和平醫院","14000","11坪","獨立套房","二個月","一年","3F/6F","公寓","不可以","不可以","隨時","無","無","學生、上班族",NA,"有陽臺",NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"972","台北市北投區中央北路四段583巷","關渡捷運站旁,步行兩分內,日式風格雅房!","6000","5坪","雅房","面議","一年","5F/5F","公寓","不可以","不可以","隨時","無",NA,NA,NA,NA,NA,NA,NA,NA,"女生","水泥磚牆",NA,NA
"973","台北市信義區松高路","24小時物業☆超美維也納☆公設完善","120000","71.22坪","整層住家","面議","一年","7F/14F","電梯大樓","可以","可以","隨時","平面式停車位，已含租金內","10558元/月","學生、上班族、家庭","維也納花園廣場","4房2廳2衛2陽台","集合住宅",NA,NA,NA,NA,NA,NA,NA
"974","台北市信義區松高路","體驗全新歐美裝潢、高級私人住宅","118000","72.5坪","整層住家","二個月","一年","7F/13F","電梯大樓","可以","可以","隨時","平面式停車位，費用另計","10699元/月",NA,"維也納花園廣場","4房2廳2衛2陽台",NA,NA,NA,"坐南朝北",NA,NA,NA,NA
"975","台北市松山區三民路","健安高樓4房","51000","40坪","整層住家","二個月","一年","10F/14F","電梯大樓","可以","可以","隨時","平面式停車位，已含租金內","2000元/月","學生、上班族、家庭","健安新城","4房2廳2衛2陽台","住家用",NA,NA,"坐南朝北",NA,NA,"68坪",NA
"976","台北市大安區羅斯福路二段","師大古亭站Muji公寓","23000","10坪","獨立套房","二個月","一年","2F/5F","公寓","可以","不可以","隨時","無","500元/月","學生、上班族",NA,NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"977","台北市大安區瑞安街260號","鄰近建國及和平路口","3500","5坪","車位","二個月","半年",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"室內地下","機械式",NA,NA,NA,NA,NA
"978","台北市萬華區三水街141號","三水街公寓頂加裝潢美套房","11000","12坪","分租套房","二個月","一年","頂樓加蓋/5F","公寓","可以","可以","隨時","無",NA,"學生、上班族、家庭",NA,"有陽臺","住家用",NA,NA,NA,"男女生皆可",NA,NA,NA
"979","台北市南港區經貿二路157巷","大同璽苑高樓景觀四房豪邸。租金可談","190000","86.39坪","整層住家","二個月","一年","18F/21F","電梯大樓","可以","不可以","隨時","平面式停車位，已含租金內","13495元/月","上班族、家庭","大同璽苑","4房2廳2衛2陽台","住家用",NA,NA,NA,NA,NA,NA,NA
"980","台北市內湖區環山路一段","德明科大寧靜機能雅房（最後一間,可合租）","9000","5.5坪","雅房","二個月","一年","4F/5F","公寓","可以","不可以","隨時","無",NA,"學生、上班族、家庭",NA,NA,NA,NA,NA,NA,"男女生皆可","水泥磚牆",NA,NA
"981","台北市南港區宜興街20巷","中研靜巷精緻雅房室內實際可用空間大","5200","5坪","雅房","二個月","一年","4F/4F","公寓","可以","可以","隨時","無",NA,"學生、上班族、家庭",NA,"有陽臺",NA,NA,NA,NA,"男女生皆可","水泥磚牆",NA,NA
"982","台北市士林區中山北路六段728巷16號","天母美國學校旁高雅靜宅","68000","80坪","整層住家","二個月","一年","3F/8F","電梯大樓","可以","不可以","隨時","平面式停車位，已含租金內","7000元/月","學生、上班族、家庭","直洽房東一層一戶","4房2廳2衛3陽台",NA,NA,NA,"坐東北朝西南",NA,NA,NA,NA
"983","台北市北投區中央北路三段","全新日式浪漫小套房關渡華碩COSCO園區","8500","6坪","獨立套房","二個月","一年","5F/5F","公寓","不可以","不可以","隨時","無","--","學生、上班族",NA,NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"984","台北市大同區甘谷街","北門捷運站●電梯住辦●迪化街/永樂商圈","71800","52.23坪","整層住家","二個月","一年","5F/16F","電梯大樓","可以","可以","隨時","平面式停車位，費用另計","3640元/月","學生、上班族、家庭","國廷花園","4房2廳2衛2陽台","住商用",NA,NA,"坐西朝東",NA,NA,NA,NA
"985","台北市文山區木柵路二段168巷2號","學生雅房出租","4500","2坪","雅房","二個月","一年","3F/3F","公寓","不可以","不可以","隨時","無",NA,NA,NA,NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"986","台北市中山區敬業二路","近劍南捷運24H保全管理舒適、傢俱全","55000","27.78坪","整層住家","二個月","一年","6F/8F","電梯大樓","可以","不可以","隨時","無","--","學生、上班族、家庭","依現場社區名稱","2房2廳2衛1陽台","住家用",NA,NA,NA,NA,NA,NA,NA
"987","台北市大安區和平東路二段107巷18號","近大安森林公園瑞安街黃金車位","4000","4.7坪","車位","一個月","一年",NA,NA,NA,NA,NA,NA,NA,NA,"大安麗緻社區",NA,NA,"室內地下","機械式",NA,NA,NA,NA,NA
"988","台北市士林區承德路四段58巷","<U+263C>士林<U+263C>採光佳乾淨生活機能佳的雅房<U+2665>","6500","5坪","雅房","二個月","一年","頂樓加蓋/4F","公寓","不可以","不可以","隨時","無",NA,"學生、上班族",NA,"有陽臺",NA,NA,NA,NA,"女生",NA,NA,NA
"989","台北市北投區建民路","全新裝潢雅房附傢俱含水/瓦斯,不含電","6500","5坪","雅房","二個月","一年","5F/5F","公寓","不可以","不可以","隨時","無",NA,"學生、上班族",NA,NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"990","台北市松山區八德路四段311號","311號5樓","8000","6坪","獨立套房","二個月","一年","5F/5F","公寓","可以","不可以","隨時","無","--","學生、上班族",NA,NA,NA,NA,NA,"坐北朝南","女生",NA,NA,NA
"991","台北市中正區杭州南路一段131巷15號","台北市中近東門捷運站，中正紀念堂","11000","7坪","分租套房","面議","一年","6F/6F","公寓","不可以","不可以","隨時","無",NA,"學生、上班族、家庭",NA,NA,NA,NA,NA,NA,"男女生皆可","水泥磚牆",NA,NA
"992","台北市大同區民族西路187巷23號","圓山花博舒適住家","22000","26.995坪","整層住家","二個月","一年","4F/4F","公寓","可以","可以","隨時","無","--","學生、上班族、家庭",NA,"3房2廳1衛1陽台","住家用",NA,NA,"坐東朝西",NA,NA,"26.995坪",NA
"993","台北市中正區博愛路","O2033中正博愛特區","83000","47.726坪","整層住家","二個月","一年","7F/15F","電梯大樓","可以","可以","隨時","無","7159元/月","學生、上班族、家庭",NA,"3房2廳2衛1陽台","住家用",NA,NA,"坐東朝西",NA,NA,"47.726坪",NA
"994","台北市中正區博愛路","近重慶南路,採光明亮優質裝潢1637","55000","40.03坪","整層住家","二個月","一年","13F/15F","電梯大樓","可以","不可以","隨時","平面式停車位，費用另計","4500元/月","學生、上班族、家庭",".","2房2廳2衛2陽台","一般事務所",NA,NA,NA,NA,NA,NA,NA
"995","台北市大安區雲和街9號","*新裝潢師大套房出租,台電大樓站附近*A","13000","6坪","獨立套房","二個月","一年","3F/4F","公寓","可以","可以","隨時","無","無","學生、上班族、家庭",NA,"有陽臺",NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"996","台北市北投區公館路231巷","陽光太美芬多精樓中樓！","50000","35坪","整層住家","二個月","一年","6F/6F","電梯大樓","可以","不可以","隨時","平面式停車位，費用另計","--","學生、上班族、家庭","奇岩四季","3房2廳2衛3陽台","住家用",NA,NA,NA,NA,NA,"38.52坪",NA
"997","台北市中山區新生北路一段62巷","三創園區壹樓住辦","46500","21.96坪","整層住家","面議","一年","1F/3F","公寓","可以","可以","隨時","無","--","學生、上班族、家庭",NA,"2房1廳2衛2陽台","住家用",NA,NA,"坐西朝東",NA,NA,"21.96坪",NA
"998","台北市松山區南京東路五段23巷9弄17號","獨立套房出租","12000","12坪","獨立套房","面議","一年","3F/3F","公寓","不可以","不可以","隨時","無","--",NA,NA,"開放式格局",NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"999","台北市中山區大直街94巷","近大直捷運站,緊鄰實踐大學,室雅溫馨套房","9500","5坪","分租套房","一個月","一年","5F/5F","公寓","不可以","不可以","隨時","無",NA,"上班族",NA,NA,NA,NA,NA,NA,"女生","水泥磚牆",NA,NA
"1000","台北市中山區中山北路二段72巷12-1號","雙捷運*近馬偕-採光佳大陽台的溫馨小套房","12000","4坪","獨立套房","面議","一年","5F/5F","透天厝","不可以","不可以","隨時","無","--","學生、上班族",NA,"有陽臺",NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"1001","台北市中山區中山北路二段72巷12-1號","雙捷運*近馬偕-寧靜溫馨的小套房","16000","6.5坪","獨立套房","面議","一年","3F/5F","透天厝","不可以","不可以","隨時","無","--","學生、上班族",NA,NA,NA,NA,NA,"坐南朝北","男女生皆可",NA,NA,NA
"1002","台北市文山區羅斯福路五段218巷","萬隆捷運站旁","4000","10坪","車位","一個月","一年",NA,NA,NA,NA,NA,NA,NA,NA,"蝶飛鳳舞",NA,NA,"室內地下","機械式",NA,NA,NA,NA,NA
"1003","台北市士林區德行東路110號","歐式大中島廚具，全新柚木家俱活動合室房","180000","93坪","整層住家","二個月","兩年","6F/14F","電梯大樓","可以","不可以","隨時","平面式停車位，已含租金內","--",NA,NA,"4房2廳3衛0陽台",NA,NA,NA,NA,NA,NA,NA,NA
"1004","台北市內湖區安泰街65巷3號","空氣好,居住安全","8000","6坪","雅房","面議","一年","5F/5F","公寓","可以","可以","隨時","無",NA,NA,NA,NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
"1005","台北市文山區興隆路一段55巷","萬隆捷運附近，花市寧靜套房","9000","5坪","獨立套房","面議","一年","3F/4F","公寓","不可以","不可以","隨時","無","--","學生、上班族",NA,NA,NA,NA,NA,NA,"男女生皆可",NA,NA,NA
